filename: frame000230_rgb.pngbbox0	sequence: big0	success: True	combination: big0	high_attention_area_without_occlussion_slc: 0.11267073525138041	area_occluded_relative_to_gtbox: 0.11267073525138041	high_attention_area_occluded_slc: 0.37239174658529495	quadrants: []
filename: frame000081_rgb.pngbbox0	sequence: big0	success: False	combination: big0	high_attention_area_without_occlussion_slc: 0.7847560975609756	area_occluded_relative_to_gtbox: 0.7847560975609756	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000083_rgb.pngbbox0	sequence: big0	success: False	combination: big0	high_attention_area_without_occlussion_slc: 0.5730744612758695	area_occluded_relative_to_gtbox: 0.5730744612758695	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000245_rgb.pngbbox0	sequence: big0	success: True	combination: big0	high_attention_area_without_occlussion_slc: 0.08364573570759137	area_occluded_relative_to_gtbox: 0.08364573570759137	high_attention_area_occluded_slc: 0.28505154639175256	quadrants: []
filename: frame000137_rgb.pngbbox0	sequence: small0 big1	success: False	combination: big1	high_attention_area_without_occlussion_slc: 0.5370985603543743	area_occluded_relative_to_gtbox: 0.5180878552971576	high_attention_area_occluded_slc: 0	quadrants: ['2', '4']
filename: frame000137_rgb.pngbbox0	sequence: small0 big1	success: True	combination: small0	high_attention_area_without_occlussion_slc: 0.5370985603543743	area_occluded_relative_to_gtbox: 0.019010705057216686	high_attention_area_occluded_slc: 0.6425495262704565	quadrants: ['1', '2', '3', '4']
filename: frame000137_rgb.pngbbox0	sequence: small0 big1	success: False	combination: small0 big1	high_attention_area_without_occlussion_slc: 0.5370985603543743	area_occluded_relative_to_gtbox: 0.5370985603543743	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000432_rgb.pngbbox0	sequence: small0 big1	success: False	combination: big1	high_attention_area_without_occlussion_slc: 0.5432452830188679	area_occluded_relative_to_gtbox: 0.5020754716981132	high_attention_area_occluded_slc: 0	quadrants: ['4']
filename: frame000432_rgb.pngbbox0	sequence: small0 big1	success: True	combination: small0	high_attention_area_without_occlussion_slc: 0.5432452830188679	area_occluded_relative_to_gtbox: 0.041169811320754715	high_attention_area_occluded_slc: 0.5671698113207547	quadrants: ['1', '2', '3', '4']
filename: frame000432_rgb.pngbbox0	sequence: small0 big1	success: False	combination: small0 big1	high_attention_area_without_occlussion_slc: 0.5432452830188679	area_occluded_relative_to_gtbox: 0.5432452830188679	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000248_rgb.pngbbox0	sequence: big0	success: True	combination: big0	high_attention_area_without_occlussion_slc: 0.07871567960063536	area_occluded_relative_to_gtbox: 0.07871567960063536	high_attention_area_occluded_slc: 0.19360108917631041	quadrants: []
filename: frame000472_rgb.pngbbox0	sequence: small0	success: True	combination: small0	high_attention_area_without_occlussion_slc: 0.027046130952380953	area_occluded_relative_to_gtbox: 0.027046130952380953	high_attention_area_occluded_slc: 0.24810267857142856	quadrants: []
filename: frame000180_rgb.pngbbox0	sequence: big0 big1	success: False	combination: big1	high_attention_area_without_occlussion_slc: 0.5842544552221972	area_occluded_relative_to_gtbox: 0.5056959169862396	high_attention_area_occluded_slc: 0	quadrants: ['2', '4']
filename: frame000180_rgb.pngbbox0	sequence: big0 big1	success: True	combination: big0	high_attention_area_without_occlussion_slc: 0.5842544552221972	area_occluded_relative_to_gtbox: 0.07855853823595758	high_attention_area_occluded_slc: 0.47642679900744417	quadrants: ['1', '2', '3', '4']
filename: frame000180_rgb.pngbbox0	sequence: big0 big1	success: False	combination: big0 big1	high_attention_area_without_occlussion_slc: 0.5842544552221972	area_occluded_relative_to_gtbox: 0.5842544552221972	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000171_rgb.pngbbox0	sequence: big0	success: False	combination: big0	high_attention_area_without_occlussion_slc: 0.47027159285539516	area_occluded_relative_to_gtbox: 0.47027159285539516	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000461_rgb.pngbbox0	sequence: big0	success: True	combination: big0	high_attention_area_without_occlussion_slc: 0.06811962194949922	area_occluded_relative_to_gtbox: 0.06811962194949922	high_attention_area_occluded_slc: 0.01743546339399069	quadrants: []
filename: frame000498_rgb.pngbbox0	sequence: small0 big1	success: False	combination: big1	high_attention_area_without_occlussion_slc: 0.2868722466960352	area_occluded_relative_to_gtbox: 0.23715859030837005	high_attention_area_occluded_slc: 0	quadrants: ['4']
filename: frame000498_rgb.pngbbox0	sequence: small0 big1	success: True	combination: small0	high_attention_area_without_occlussion_slc: 0.2868722466960352	area_occluded_relative_to_gtbox: 0.0497136563876652	high_attention_area_occluded_slc: 0.3764537444933921	quadrants: ['1', '3']
filename: frame000498_rgb.pngbbox0	sequence: small0 big1	success: False	combination: small0 big1	high_attention_area_without_occlussion_slc: 0.2868722466960352	area_occluded_relative_to_gtbox: 0.2868722466960353	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000342_rgb.pngbbox0	sequence: small0	success: True	combination: small0	high_attention_area_without_occlussion_slc: 0.04123188405797101	area_occluded_relative_to_gtbox: 0.04123188405797101	high_attention_area_occluded_slc: 0.029468599033816423	quadrants: []
filename: frame000023_rgb.pngbbox1	sequence: big0	success: False	combination: big0	high_attention_area_without_occlussion_slc: 0.8684615384615385	area_occluded_relative_to_gtbox: 0.8684615384615385	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000363_rgb.pngbbox0	sequence: small0	success: True	combination: small0	high_attention_area_without_occlussion_slc: 0.01884469696969697	area_occluded_relative_to_gtbox: 0.01884469696969697	high_attention_area_occluded_slc: 0.16949179292929292	quadrants: []
filename: frame000212_rgb.pngbbox1	sequence: small0 big1	success: False	combination: big1	high_attention_area_without_occlussion_slc: 0.16120105975861054	area_occluded_relative_to_gtbox: 0.10859581984103621	high_attention_area_occluded_slc: 0	quadrants: ['4']
filename: frame000212_rgb.pngbbox1	sequence: small0 big1	success: True	combination: small0	high_attention_area_without_occlussion_slc: 0.16120105975861054	area_occluded_relative_to_gtbox: 0.05260523991757433	high_attention_area_occluded_slc: 0.1417132764203709	quadrants: ['1', '3']
filename: frame000212_rgb.pngbbox1	sequence: small0 big1	success: False	combination: small0 big1	high_attention_area_without_occlussion_slc: 0.16120105975861054	area_occluded_relative_to_gtbox: 0.16120105975861054	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000329_rgb.pngbbox0	sequence: small0	success: True	combination: small0	high_attention_area_without_occlussion_slc: 0.05602395530128141	area_occluded_relative_to_gtbox: 0.05602395530128141	high_attention_area_occluded_slc: 0.3021680216802168	quadrants: []
filename: frame000483_rgb.pngbbox0	sequence: big0 big1	success: False	combination: big1	high_attention_area_without_occlussion_slc: 0.45258385228886705	area_occluded_relative_to_gtbox: 0.35761498962088933	high_attention_area_occluded_slc: 0	quadrants: ['4']
filename: frame000483_rgb.pngbbox0	sequence: big0 big1	success: True	combination: big0	high_attention_area_without_occlussion_slc: 0.45258385228886705	area_occluded_relative_to_gtbox: 0.09496886266797772	high_attention_area_occluded_slc: 0.5032503004479406	quadrants: ['1', '2', '3', '4']
filename: frame000483_rgb.pngbbox0	sequence: big0 big1	success: False	combination: big0 big1	high_attention_area_without_occlussion_slc: 0.45258385228886705	area_occluded_relative_to_gtbox: 0.45258385228886705	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000123_rgb.pngbbox0	sequence: big0 big1	success: True	combination: big1	high_attention_area_without_occlussion_slc: 0.17525821596244132	area_occluded_relative_to_gtbox: 0.0819718309859155	high_attention_area_occluded_slc: 0.12084507042253521	quadrants: ['4']
filename: frame000123_rgb.pngbbox0	sequence: big0 big1	success: True	combination: big0	high_attention_area_without_occlussion_slc: 0.17525821596244132	area_occluded_relative_to_gtbox: 0.09328638497652582	high_attention_area_occluded_slc: 0.6424882629107981	quadrants: ['1', '3']
filename: frame000123_rgb.pngbbox0	sequence: big0 big1	success: True	combination: big0 big1	high_attention_area_without_occlussion_slc: 0.17525821596244132	area_occluded_relative_to_gtbox: 0.17525821596244132	high_attention_area_occluded_slc: 0.20859154929577464	quadrants: []
filename: frame000456_rgb.pngbbox0	sequence: small0	success: True	combination: small0	high_attention_area_without_occlussion_slc: 0.05503248281706054	area_occluded_relative_to_gtbox: 0.05503248281706054	high_attention_area_occluded_slc: 0.16181778238081787	quadrants: []
filename: frame000146_rgb.pngbbox0	sequence: big0	success: False	combination: big0	high_attention_area_without_occlussion_slc: 0.5096520193040386	area_occluded_relative_to_gtbox: 0.5096520193040386	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000423_rgb.pngbbox0	sequence: big0	success: False	combination: big0	high_attention_area_without_occlussion_slc: 1.1634948096885813	area_occluded_relative_to_gtbox: 1.1634948096885813	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000252_rgb.pngbbox0	sequence: big0	success: False	combination: big0	high_attention_area_without_occlussion_slc: 0.46657063154525086	area_occluded_relative_to_gtbox: 0.46657063154525086	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000086_rgb.pngbbox0	sequence: big0	success: False	combination: big0	high_attention_area_without_occlussion_slc: 0.6360619469026548	area_occluded_relative_to_gtbox: 0.6360619469026548	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000486_rgb.pngbbox0	sequence: big0 big1	success: False	combination: big1	high_attention_area_without_occlussion_slc: 0.3316355550959202	area_occluded_relative_to_gtbox: 0.2663529655101091	high_attention_area_occluded_slc: 0	quadrants: ['4']
filename: frame000486_rgb.pngbbox0	sequence: big0 big1	success: True	combination: big0	high_attention_area_without_occlussion_slc: 0.3316355550959202	area_occluded_relative_to_gtbox: 0.06528258958581105	high_attention_area_occluded_slc: 0.36330730647913545	quadrants: ['1', '2', '3', '4']
filename: frame000486_rgb.pngbbox0	sequence: big0 big1	success: False	combination: big0 big1	high_attention_area_without_occlussion_slc: 0.3316355550959202	area_occluded_relative_to_gtbox: 0.3316355550959202	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000186_rgb.pngbbox0	sequence: big0 big1	success: False	combination: big1	high_attention_area_without_occlussion_slc: 0.7338681548657133	area_occluded_relative_to_gtbox: 0.643471689338449	high_attention_area_occluded_slc: 0	quadrants: ['2', '4']
filename: frame000186_rgb.pngbbox0	sequence: big0 big1	success: True	combination: big0	high_attention_area_without_occlussion_slc: 0.7338681548657133	area_occluded_relative_to_gtbox: 0.09039646552726427	high_attention_area_occluded_slc: 0.6588768747820021	quadrants: ['1', '2', '3', '4']
filename: frame000186_rgb.pngbbox0	sequence: big0 big1	success: False	combination: big0 big1	high_attention_area_without_occlussion_slc: 0.7338681548657133	area_occluded_relative_to_gtbox: 0.7338681548657133	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000224_rgb.pngbbox0	sequence: small0 big1	success: False	combination: big1	high_attention_area_without_occlussion_slc: 0.10225647544891149	area_occluded_relative_to_gtbox: 0.07320302982149478	high_attention_area_occluded_slc: 0	quadrants: ['4']
filename: frame000224_rgb.pngbbox0	sequence: small0 big1	success: True	combination: small0	high_attention_area_without_occlussion_slc: 0.10225647544891149	area_occluded_relative_to_gtbox: 0.029053445627416706	high_attention_area_occluded_slc: 0.17604216325017216	quadrants: ['1']
filename: frame000224_rgb.pngbbox0	sequence: small0 big1	success: False	combination: small0 big1	high_attention_area_without_occlussion_slc: 0.10225647544891149	area_occluded_relative_to_gtbox: 0.10225647544891148	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000437_rgb.pngbbox0	sequence: small0 big1	success: True	combination: big1	high_attention_area_without_occlussion_slc: 0.12719488141626978	area_occluded_relative_to_gtbox: 0.11461490354548516	high_attention_area_occluded_slc: 0.01647664405638139	quadrants: ['1', '3']
filename: frame000437_rgb.pngbbox0	sequence: small0 big1	success: True	combination: small0	high_attention_area_without_occlussion_slc: 0.12719488141626978	area_occluded_relative_to_gtbox: 0.012579977870784626	high_attention_area_occluded_slc: 0.12630490210227546	quadrants: ['1', '2']
filename: frame000437_rgb.pngbbox0	sequence: small0 big1	success: True	combination: small0 big1	high_attention_area_without_occlussion_slc: 0.12719488141626978	area_occluded_relative_to_gtbox: 0.12719488141626978	high_attention_area_occluded_slc: 0.016765285996055226	quadrants: []
filename: frame000153_rgb.pngbbox0	sequence: big0 big1	success: True	combination: big1	high_attention_area_without_occlussion_slc: 0.49560367454068244	area_occluded_relative_to_gtbox: 0.2858267716535433	high_attention_area_occluded_slc: 0.2916666666666667	quadrants: ['3', '4']
filename: frame000153_rgb.pngbbox0	sequence: big0 big1	success: True	combination: big0	high_attention_area_without_occlussion_slc: 0.49560367454068244	area_occluded_relative_to_gtbox: 0.2097769028871391	high_attention_area_occluded_slc: 0.4113517060367454	quadrants: ['1', '2', '3', '4']
filename: frame000153_rgb.pngbbox0	sequence: big0 big1	success: False	combination: big0 big1	high_attention_area_without_occlussion_slc: 0.49560367454068244	area_occluded_relative_to_gtbox: 0.49560367454068244	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000497_rgb.pngbbox0	sequence: small0 big1	success: False	combination: big1	high_attention_area_without_occlussion_slc: 0.19108037952022913	area_occluded_relative_to_gtbox: 0.15894647332617257	high_attention_area_occluded_slc: 0	quadrants: ['4']
filename: frame000497_rgb.pngbbox0	sequence: small0 big1	success: True	combination: small0	high_attention_area_without_occlussion_slc: 0.19108037952022913	area_occluded_relative_to_gtbox: 0.03213390619405657	high_attention_area_occluded_slc: 0.21873881131399928	quadrants: ['1', '3']
filename: frame000497_rgb.pngbbox0	sequence: small0 big1	success: True	combination: small0 big1	high_attention_area_without_occlussion_slc: 0.19108037952022913	area_occluded_relative_to_gtbox: 0.19108037952022913	high_attention_area_occluded_slc: 0.10929108485499463	quadrants: []
filename: frame000057_rgb.pngbbox0	sequence: big0	success: False	combination: big0	high_attention_area_without_occlussion_slc: 0.6581237911025145	area_occluded_relative_to_gtbox: 0.6581237911025145	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000165_rgb.pngbbox0	sequence: big0	success: False	combination: big0	high_attention_area_without_occlussion_slc: 0.5218884698275862	area_occluded_relative_to_gtbox: 0.5218884698275862	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000436_rgb.pngbbox0	sequence: small0 small1	success: True	combination: small1	high_attention_area_without_occlussion_slc: 0.07773833141902475	area_occluded_relative_to_gtbox: 0.018977759214785422	high_attention_area_occluded_slc: 0.24472694998433747	quadrants: ['1', '2']
filename: frame000436_rgb.pngbbox0	sequence: small0 small1	success: True	combination: small0	high_attention_area_without_occlussion_slc: 0.07773833141902475	area_occluded_relative_to_gtbox: 0.058760572204239324	high_attention_area_occluded_slc: 0.13947478333507363	quadrants: ['1']
filename: frame000436_rgb.pngbbox0	sequence: small0 small1	success: True	combination: small0 small1	high_attention_area_without_occlussion_slc: 0.07773833141902475	area_occluded_relative_to_gtbox: 0.07773833141902475	high_attention_area_occluded_slc: 0.04617834394904458	quadrants: []
filename: frame000131_rgb.pngbbox0	sequence: big0	success: False	combination: big0	high_attention_area_without_occlussion_slc: 0.6011981172443304	area_occluded_relative_to_gtbox: 0.6011981172443304	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000173_rgb.pngbbox0	sequence: small0 big1	success: False	combination: big1	high_attention_area_without_occlussion_slc: 0.5808200398803589	area_occluded_relative_to_gtbox: 0.5522183449651047	high_attention_area_occluded_slc: 0	quadrants: ['2', '4']
filename: frame000173_rgb.pngbbox0	sequence: small0 big1	success: True	combination: small0	high_attention_area_without_occlussion_slc: 0.5808200398803589	area_occluded_relative_to_gtbox: 0.028601694915254237	high_attention_area_occluded_slc: 0.5997008973080757	quadrants: ['1', '2', '3', '4']
filename: frame000173_rgb.pngbbox0	sequence: small0 big1	success: False	combination: small0 big1	high_attention_area_without_occlussion_slc: 0.5808200398803589	area_occluded_relative_to_gtbox: 0.5808200398803589	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000200_rgb.pngbbox0	sequence: big0 big1	success: True	combination: big1	high_attention_area_without_occlussion_slc: 0.34512436914203315	area_occluded_relative_to_gtbox: 0.21755587599134824	high_attention_area_occluded_slc: 0.46341023792357605	quadrants: ['3', '4']
filename: frame000200_rgb.pngbbox0	sequence: big0 big1	success: True	combination: big0	high_attention_area_without_occlussion_slc: 0.34512436914203315	area_occluded_relative_to_gtbox: 0.12756849315068494	high_attention_area_occluded_slc: 0.38617519826964675	quadrants: ['1', '2', '3', '4']
filename: frame000200_rgb.pngbbox0	sequence: big0 big1	success: True	combination: big0 big1	high_attention_area_without_occlussion_slc: 0.34512436914203315	area_occluded_relative_to_gtbox: 0.34512436914203315	high_attention_area_occluded_slc: 0.24598954578226387	quadrants: []
filename: frame000156_rgb.pngbbox0	sequence: big0	success: True	combination: big0	high_attention_area_without_occlussion_slc: 0.4776687750096812	area_occluded_relative_to_gtbox: 0.4776687750096812	high_attention_area_occluded_slc: 0.1897508713050213	quadrants: []
filename: frame000096_rgb.pngbbox0	sequence: big0	success: False	combination: big0	high_attention_area_without_occlussion_slc: 0.7242990654205608	area_occluded_relative_to_gtbox: 0.7242990654205608	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000028_rgb.pngbbox0	sequence: big0	success: False	combination: big0	high_attention_area_without_occlussion_slc: 0.8084604212055192	area_occluded_relative_to_gtbox: 0.8084604212055192	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000117_rgb.pngbbox0	sequence: big0	success: False	combination: big0	high_attention_area_without_occlussion_slc: 0.6798170383076043	area_occluded_relative_to_gtbox: 0.6798170383076043	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000324_rgb.pngbbox0	sequence: big0	success: False	combination: big0	high_attention_area_without_occlussion_slc: 0.15702978789769184	area_occluded_relative_to_gtbox: 0.15702978789769184	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000489_rgb.pngbbox0	sequence: big0 big1	success: False	combination: big1	high_attention_area_without_occlussion_slc: 0.4146870945204112	area_occluded_relative_to_gtbox: 0.3270286455734105	high_attention_area_occluded_slc: 0	quadrants: ['4']
filename: frame000489_rgb.pngbbox0	sequence: big0 big1	success: True	combination: big0	high_attention_area_without_occlussion_slc: 0.4146870945204112	area_occluded_relative_to_gtbox: 0.0876584489470007	high_attention_area_occluded_slc: 0.38242339554845795	quadrants: ['1', '2', '3', '4']
filename: frame000489_rgb.pngbbox0	sequence: big0 big1	success: False	combination: big0 big1	high_attention_area_without_occlussion_slc: 0.4146870945204112	area_occluded_relative_to_gtbox: 0.4146870945204112	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000310_rgb.pngbbox0	sequence: big0 small1	success: True	combination: small1	high_attention_area_without_occlussion_slc: 0.29019963702359347	area_occluded_relative_to_gtbox: 0.04367816091954023	high_attention_area_occluded_slc: 0.37289776164549304	quadrants: ['1', '2', '3', '4']
filename: frame000310_rgb.pngbbox0	sequence: big0 small1	success: False	combination: big0	high_attention_area_without_occlussion_slc: 0.29019963702359347	area_occluded_relative_to_gtbox: 0.24652147610405323	high_attention_area_occluded_slc: 0	quadrants: ['1']
filename: frame000310_rgb.pngbbox0	sequence: big0 small1	success: False	combination: big0 small1	high_attention_area_without_occlussion_slc: 0.29019963702359347	area_occluded_relative_to_gtbox: 0.29019963702359347	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000114_rgb.pngbbox0	sequence: big0	success: False	combination: big0	high_attention_area_without_occlussion_slc: 0.4978316985028394	area_occluded_relative_to_gtbox: 0.4978316985028394	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000048_rgb.pngbbox0	sequence: big0	success: False	combination: big0	high_attention_area_without_occlussion_slc: 0.759891456582633	area_occluded_relative_to_gtbox: 0.759891456582633	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000466_rgb.pngbbox0	sequence: small0 small1	success: True	combination: small1	high_attention_area_without_occlussion_slc: 0.05536618620958317	area_occluded_relative_to_gtbox: 0.042291585508375536	high_attention_area_occluded_slc: 0.011053759252045188	quadrants: ['2']
filename: frame000466_rgb.pngbbox0	sequence: small0 small1	success: True	combination: small0	high_attention_area_without_occlussion_slc: 0.05536618620958317	area_occluded_relative_to_gtbox: 0.013074600701207636	high_attention_area_occluded_slc: 0.04097682119205298	quadrants: ['1', '2']
filename: frame000466_rgb.pngbbox0	sequence: small0 small1	success: True	combination: small0 small1	high_attention_area_without_occlussion_slc: 0.05536618620958317	area_occluded_relative_to_gtbox: 0.05536618620958317	high_attention_area_occluded_slc: 0.011065932995714843	quadrants: []
filename: frame000077_rgb.pngbbox0	sequence: big0	success: False	combination: big0	high_attention_area_without_occlussion_slc: 0.8571614583333333	area_occluded_relative_to_gtbox: 0.8571614583333333	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000042_rgb.pngbbox0	sequence: big0	success: False	combination: big0	high_attention_area_without_occlussion_slc: 0.6387877684746996	area_occluded_relative_to_gtbox: 0.6387877684746996	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000469_rgb.pngbbox0	sequence: small0 small1 small2	success: True	combination: small2	high_attention_area_without_occlussion_slc: 0.11509797790285595	area_occluded_relative_to_gtbox: 0.05109964561184074	high_attention_area_occluded_slc: 0.18262716281008964	quadrants: ['1', '2', '3']
filename: frame000469_rgb.pngbbox0	sequence: small0 small1 small2	success: True	combination: small1	high_attention_area_without_occlussion_slc: 0.11509797790285595	area_occluded_relative_to_gtbox: 0.05220710860954764	high_attention_area_occluded_slc: 0.045822910152178445	quadrants: ['1', '2', '3']
filename: frame000469_rgb.pngbbox0	sequence: small0 small1 small2	success: True	combination: small1 small2	high_attention_area_without_occlussion_slc: 0.11509797790285595	area_occluded_relative_to_gtbox: 0.10330675422138838	high_attention_area_occluded_slc: 0.08214769647696477	quadrants: ['1', '3']
filename: frame000469_rgb.pngbbox0	sequence: small0 small1 small2	success: True	combination: small0	high_attention_area_without_occlussion_slc: 0.11509797790285595	area_occluded_relative_to_gtbox: 0.011791223681467584	high_attention_area_occluded_slc: 0.06411559307900772	quadrants: ['1', '2']
filename: frame000469_rgb.pngbbox0	sequence: small0 small1 small2	success: True	combination: small0 small2	high_attention_area_without_occlussion_slc: 0.11509797790285595	area_occluded_relative_to_gtbox: 0.06289086929330832	high_attention_area_occluded_slc: 0.18475088597039815	quadrants: ['2']
filename: frame000469_rgb.pngbbox0	sequence: small0 small1 small2	success: True	combination: small0 small1	high_attention_area_without_occlussion_slc: 0.11509797790285595	area_occluded_relative_to_gtbox: 0.06399833229101522	high_attention_area_occluded_slc: 0.03933447988326037	quadrants: ['1', '2']
filename: frame000469_rgb.pngbbox0	sequence: small0 small1 small2	success: False	combination: small0 small1 small2	high_attention_area_without_occlussion_slc: 0.11509797790285595	area_occluded_relative_to_gtbox: 0.11509797790285595	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000249_rgb.pngbbox0	sequence: small0 small1 big2	success: True	combination: big2	high_attention_area_without_occlussion_slc: 0.3279582154912873	area_occluded_relative_to_gtbox: 0.23738709971717908	high_attention_area_occluded_slc: 0.1394489553872822	quadrants: ['2', '3', '4']
filename: frame000249_rgb.pngbbox0	sequence: small0 small1 big2	success: True	combination: small1	high_attention_area_without_occlussion_slc: 0.3279582154912873	area_occluded_relative_to_gtbox: 0.0485357175440197	high_attention_area_occluded_slc: 0.18093695830672385	quadrants: ['1', '2', '3', '4']
filename: frame000249_rgb.pngbbox0	sequence: small0 small1 big2	success: False	combination: small1 big2	high_attention_area_without_occlussion_slc: 0.3279582154912873	area_occluded_relative_to_gtbox: 0.2859228172611988	high_attention_area_occluded_slc: 0	quadrants: ['3', '4']
filename: frame000249_rgb.pngbbox0	sequence: small0 small1 big2	success: True	combination: small0	high_attention_area_without_occlussion_slc: 0.3279582154912873	area_occluded_relative_to_gtbox: 0.0420353982300885	high_attention_area_occluded_slc: 0.2552458717270322	quadrants: ['1', '2', '3', '4']
filename: frame000249_rgb.pngbbox0	sequence: small0 small1 big2	success: True	combination: small0 big2	high_attention_area_without_occlussion_slc: 0.3279582154912873	area_occluded_relative_to_gtbox: 0.2794224979472676	high_attention_area_occluded_slc: 0.10382264391935042	quadrants: ['2', '4']
filename: frame000249_rgb.pngbbox0	sequence: small0 small1 big2	success: True	combination: small0 small1	high_attention_area_without_occlussion_slc: 0.3279582154912873	area_occluded_relative_to_gtbox: 0.0905711157741082	high_attention_area_occluded_slc: 0.1534531520846638	quadrants: ['1', '2', '3', '4']
filename: frame000249_rgb.pngbbox0	sequence: small0 small1 big2	success: False	combination: small0 small1 big2	high_attention_area_without_occlussion_slc: 0.3279582154912873	area_occluded_relative_to_gtbox: 0.3279582154912873	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000340_rgb.pngbbox0	sequence: small0	success: True	combination: small0	high_attention_area_without_occlussion_slc: 0.049824106184975424	area_occluded_relative_to_gtbox: 0.049824106184975424	high_attention_area_occluded_slc: 0.11698809909932387	quadrants: []
filename: frame000314_rgb.pngbbox0	sequence: small0 small1 big2	success: True	combination: big2	high_attention_area_without_occlussion_slc: 0.18604323308270676	area_occluded_relative_to_gtbox: 0.11536654135338346	high_attention_area_occluded_slc: 0.12389567669172932	quadrants: ['2', '4']
filename: frame000314_rgb.pngbbox0	sequence: small0 small1 big2	success: True	combination: small1	high_attention_area_without_occlussion_slc: 0.18604323308270676	area_occluded_relative_to_gtbox: 0.04339755639097744	high_attention_area_occluded_slc: 0.2362312030075188	quadrants: ['1', '2', '4']
filename: frame000314_rgb.pngbbox0	sequence: small0 small1 big2	success: True	combination: small1 big2	high_attention_area_without_occlussion_slc: 0.18604323308270676	area_occluded_relative_to_gtbox: 0.1587640977443609	high_attention_area_occluded_slc: 0.08801691729323308	quadrants: ['4']
filename: frame000314_rgb.pngbbox0	sequence: small0 small1 big2	success: True	combination: small0	high_attention_area_without_occlussion_slc: 0.18604323308270676	area_occluded_relative_to_gtbox: 0.027279135338345865	high_attention_area_occluded_slc: 0.17351973684210525	quadrants: ['1', '2', '4']
filename: frame000314_rgb.pngbbox0	sequence: small0 small1 big2	success: True	combination: small0 big2	high_attention_area_without_occlussion_slc: 0.18604323308270676	area_occluded_relative_to_gtbox: 0.14264567669172934	high_attention_area_occluded_slc: 0.13604323308270677	quadrants: ['2', '4']
filename: frame000314_rgb.pngbbox0	sequence: small0 small1 big2	success: True	combination: small0 small1	high_attention_area_without_occlussion_slc: 0.18604323308270676	area_occluded_relative_to_gtbox: 0.07067669172932331	high_attention_area_occluded_slc: 0.2664238721804511	quadrants: ['1', '2']
filename: frame000314_rgb.pngbbox0	sequence: small0 small1 big2	success: False	combination: small0 small1 big2	high_attention_area_without_occlussion_slc: 0.18604323308270676	area_occluded_relative_to_gtbox: 0.18604323308270676	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000051_rgb.pngbbox0	sequence: big0	success: False	combination: big0	high_attention_area_without_occlussion_slc: 0.621298310189058	area_occluded_relative_to_gtbox: 0.621298310189058	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000040_rgb.pngbbox1	sequence: big0	success: False	combination: big0	high_attention_area_without_occlussion_slc: 0.7970575022461814	area_occluded_relative_to_gtbox: 0.7970575022461814	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000103_rgb.pngbbox0	sequence: big0	success: False	combination: big0	high_attention_area_without_occlussion_slc: 1.0588235294117647	area_occluded_relative_to_gtbox: 1.0588235294117647	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000240_rgb.pngbbox0	sequence: big0	success: True	combination: big0	high_attention_area_without_occlussion_slc: 0.08384353741496599	area_occluded_relative_to_gtbox: 0.08384353741496599	high_attention_area_occluded_slc: 0.08073372206025267	quadrants: []
filename: frame000111_rgb.pngbbox0	sequence: big0	success: False	combination: big0	high_attention_area_without_occlussion_slc: 0.5493315896541703	area_occluded_relative_to_gtbox: 0.5493315896541703	high_attention_area_occluded_slc: 0	quadrants: []
