filename: frame000230_rgb.pngbbox1	sequence: big0	success: True	combination: big0	high_attention_area_without_occlussion_slc: 0.5730310956117408	area_occluded_relative_to_gtbox: 0.5730310956117408	high_attention_area_occluded_slc: 0.2176692821854112	quadrants: []
filename: frame000498_rgb.pngbbox0	sequence: big0 small1	success: True	combination: big0	high_attention_area_without_occlussion_slc: 0.08079295154185022	area_occluded_relative_to_gtbox: 0.06645374449339207	high_attention_area_occluded_slc: 0.021167400881057268	quadrants: ['1']
filename: frame000498_rgb.pngbbox0	sequence: big0 small1	success: True	combination: big0 small1	high_attention_area_without_occlussion_slc: 0.08079295154185022	area_occluded_relative_to_gtbox: 0.08079295154185022	high_attention_area_occluded_slc: 0.04539647577092511	quadrants: []
filename: frame000342_rgb.pngbbox0	sequence: small0 big1	success: True	combination: big1	high_attention_area_without_occlussion_slc: 0.4431280193236715	area_occluded_relative_to_gtbox: 0.38480676328502417	high_attention_area_occluded_slc: 0.12060386473429952	quadrants: ['4']
filename: frame000342_rgb.pngbbox0	sequence: small0 big1	success: True	combination: small0	high_attention_area_without_occlussion_slc: 0.4431280193236715	area_occluded_relative_to_gtbox: 0.058321256038647344	high_attention_area_occluded_slc: 0.3184420289855072	quadrants: ['1', '2', '3', '4']
filename: frame000342_rgb.pngbbox0	sequence: small0 big1	success: False	combination: small0 big1	high_attention_area_without_occlussion_slc: 0.4431280193236715	area_occluded_relative_to_gtbox: 0.4431280193236715	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000363_rgb.pngbbox0	sequence: small0 big1	success: False	combination: big1	high_attention_area_without_occlussion_slc: 0.1652304292929293	area_occluded_relative_to_gtbox: 0.13232323232323231	high_attention_area_occluded_slc: 0	quadrants: ['3', '4']
filename: frame000363_rgb.pngbbox0	sequence: small0 big1	success: True	combination: small0	high_attention_area_without_occlussion_slc: 0.1652304292929293	area_occluded_relative_to_gtbox: 0.03290719696969697	high_attention_area_occluded_slc: 0.24270833333333333	quadrants: ['2', '4']
filename: frame000363_rgb.pngbbox0	sequence: small0 big1	success: False	combination: small0 big1	high_attention_area_without_occlussion_slc: 0.1652304292929293	area_occluded_relative_to_gtbox: 0.16523042929292928	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000212_rgb.pngbbox0	sequence: big0	success: True	combination: big0	high_attention_area_without_occlussion_slc: 0.5171327642037091	area_occluded_relative_to_gtbox: 0.5171327642037091	high_attention_area_occluded_slc: 0.1726229025610833	quadrants: []
filename: frame000329_rgb.pngbbox0	sequence: small0 big1	success: False	combination: big1	high_attention_area_without_occlussion_slc: 0.4933253036234066	area_occluded_relative_to_gtbox: 0.45772692294824185	high_attention_area_occluded_slc: 0	quadrants: ['1', '3']
filename: frame000329_rgb.pngbbox0	sequence: small0 big1	success: True	combination: small0	high_attention_area_without_occlussion_slc: 0.4933253036234066	area_occluded_relative_to_gtbox: 0.03559838067516478	high_attention_area_occluded_slc: 0.4667268894911171	quadrants: ['1', '2', '3', '4']
filename: frame000329_rgb.pngbbox0	sequence: small0 big1	success: False	combination: small0 big1	high_attention_area_without_occlussion_slc: 0.4933253036234066	area_occluded_relative_to_gtbox: 0.49332530362340665	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000483_rgb.pngbbox0	sequence: small0	success: True	combination: small0	high_attention_area_without_occlussion_slc: 0.04137987545067191	area_occluded_relative_to_gtbox: 0.04137987545067191	high_attention_area_occluded_slc: 0.19490877307986454	quadrants: []
filename: frame000123_rgb.pngbbox0	sequence: big0	success: False	combination: big0	high_attention_area_without_occlussion_slc: 0.8073770491803278	area_occluded_relative_to_gtbox: 0.8073770491803278	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000456_rgb.pngbbox0	sequence: small0 small1 big2	success: True	combination: big2	high_attention_area_without_occlussion_slc: 0.2981828453064683	area_occluded_relative_to_gtbox: 0.21686595738003328	high_attention_area_occluded_slc: 0.06680161943319839	quadrants: ['1', '3', '4']
filename: frame000456_rgb.pngbbox0	sequence: small0 small1 big2	success: True	combination: small1	high_attention_area_without_occlussion_slc: 0.2981828453064683	area_occluded_relative_to_gtbox: 0.02066660389793805	high_attention_area_occluded_slc: 0.3372406866898911	quadrants: ['1', '2', '3', '4']
filename: frame000456_rgb.pngbbox0	sequence: small0 small1 big2	success: True	combination: small1 big2	high_attention_area_without_occlussion_slc: 0.2981828453064683	area_occluded_relative_to_gtbox: 0.23753256127797134	high_attention_area_occluded_slc: 0.07191727081567963	quadrants: ['3', '4']
filename: frame000456_rgb.pngbbox0	sequence: small0 small1 big2	success: True	combination: small0	high_attention_area_without_occlussion_slc: 0.2981828453064683	area_occluded_relative_to_gtbox: 0.060650284028497	high_attention_area_occluded_slc: 0.43837680067790225	quadrants: ['1', '2', '3', '4']
filename: frame000456_rgb.pngbbox0	sequence: small0 small1 big2	success: True	combination: small0 big2	high_attention_area_without_occlussion_slc: 0.2981828453064683	area_occluded_relative_to_gtbox: 0.27751624140853026	high_attention_area_occluded_slc: 0.10590653736308571	quadrants: ['1', '3']
filename: frame000456_rgb.pngbbox0	sequence: small0 small1 big2	success: True	combination: small0 small1	high_attention_area_without_occlussion_slc: 0.2981828453064683	area_occluded_relative_to_gtbox: 0.08131688792643504	high_attention_area_occluded_slc: 0.377334212095534	quadrants: ['1', '2', '3', '4']
filename: frame000456_rgb.pngbbox0	sequence: small0 small1 big2	success: True	combination: small0 small1 big2	high_attention_area_without_occlussion_slc: 0.2981828453064683	area_occluded_relative_to_gtbox: 0.2981828453064683	high_attention_area_occluded_slc: 0.11186956658192888	quadrants: []
filename: frame000146_rgb.pngbbox0	sequence: big0	success: False	combination: big0	high_attention_area_without_occlussion_slc: 0.6997713995427991	area_occluded_relative_to_gtbox: 0.6997713995427991	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000252_rgb.pngbbox0	sequence: small0 big1	success: False	combination: big1	high_attention_area_without_occlussion_slc: 0.18328988887364522	area_occluded_relative_to_gtbox: 0.1400512187314218	high_attention_area_occluded_slc: 0	quadrants: ['3', '4']
filename: frame000252_rgb.pngbbox0	sequence: small0 big1	success: True	combination: small0	high_attention_area_without_occlussion_slc: 0.18328988887364522	area_occluded_relative_to_gtbox: 0.04323867014222344	high_attention_area_occluded_slc: 0.2482050578497279	quadrants: ['2', '4']
filename: frame000252_rgb.pngbbox0	sequence: small0 big1	success: False	combination: small0 big1	high_attention_area_without_occlussion_slc: 0.18328988887364522	area_occluded_relative_to_gtbox: 0.18328988887364522	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000086_rgb.pngbbox0	sequence: big0	success: False	combination: big0	high_attention_area_without_occlussion_slc: 0.3005832662912309	area_occluded_relative_to_gtbox: 0.3005832662912309	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000486_rgb.pngbbox0	sequence: small0 big1	success: True	combination: big1	high_attention_area_without_occlussion_slc: 0.484926831790682	area_occluded_relative_to_gtbox: 0.46618232587000363	high_attention_area_occluded_slc: 0.22340865608356172	quadrants: ['4']
filename: frame000486_rgb.pngbbox0	sequence: small0 big1	success: True	combination: small0	high_attention_area_without_occlussion_slc: 0.484926831790682	area_occluded_relative_to_gtbox: 0.01874450592067842	high_attention_area_occluded_slc: 0.5467966285743834	quadrants: ['1', '2', '3', '4']
filename: frame000486_rgb.pngbbox0	sequence: small0 big1	success: True	combination: small0 big1	high_attention_area_without_occlussion_slc: 0.484926831790682	area_occluded_relative_to_gtbox: 0.4849268317906821	high_attention_area_occluded_slc: 0.1926676663736491	quadrants: []
filename: frame000186_rgb.pngbbox0	sequence: big0 small1	success: True	combination: small1	high_attention_area_without_occlussion_slc: 0.4108243227531682	area_occluded_relative_to_gtbox: 0.021741657946750377	high_attention_area_occluded_slc: 0.38082781071968375	quadrants: ['1', '2', '3', '4']
filename: frame000186_rgb.pngbbox0	sequence: big0 small1	success: False	combination: big0	high_attention_area_without_occlussion_slc: 0.4108243227531682	area_occluded_relative_to_gtbox: 0.38908266480641784	high_attention_area_occluded_slc: 0	quadrants: ['1', '2']
filename: frame000186_rgb.pngbbox0	sequence: big0 small1	success: False	combination: big0 small1	high_attention_area_without_occlussion_slc: 0.4108243227531682	area_occluded_relative_to_gtbox: 0.4108243227531682	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000224_rgb.pngbbox0	sequence: big0	success: True	combination: big0	high_attention_area_without_occlussion_slc: 0.4055299539170507	area_occluded_relative_to_gtbox: 0.4055299539170507	high_attention_area_occluded_slc: 0.16979183219450183	quadrants: []
filename: frame000437_rgb.pngbbox0	sequence: big0	success: True	combination: big0	high_attention_area_without_occlussion_slc: 0.16274594698609707	area_occluded_relative_to_gtbox: 0.16274594698609707	high_attention_area_occluded_slc: 0.02467888584211286	quadrants: []
filename: frame000153_rgb.pngbbox1	sequence: big0	success: False	combination: big0	high_attention_area_without_occlussion_slc: 0.46340970350404315	area_occluded_relative_to_gtbox: 0.46340970350404315	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000497_rgb.pngbbox0	sequence: big0	success: True	combination: big0	high_attention_area_without_occlussion_slc: 0.24413712853562478	area_occluded_relative_to_gtbox: 0.24413712853562478	high_attention_area_occluded_slc: 0.02184031507339778	quadrants: []
filename: frame000057_rgb.pngbbox0	sequence: big0	success: False	combination: big0	high_attention_area_without_occlussion_slc: 0.47775628626692457	area_occluded_relative_to_gtbox: 0.47775628626692457	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000436_rgb.pngbbox0	sequence: small0 big1	success: True	combination: big1	high_attention_area_without_occlussion_slc: 0.11415370157669416	area_occluded_relative_to_gtbox: 0.06575649994779158	high_attention_area_occluded_slc: 0.2350422888169573	quadrants: ['1', '2']
filename: frame000436_rgb.pngbbox0	sequence: small0 big1	success: True	combination: small0	high_attention_area_without_occlussion_slc: 0.11415370157669416	area_occluded_relative_to_gtbox: 0.04839720162890258	high_attention_area_occluded_slc: 0.02733110577425081	quadrants: ['1', '3']
filename: frame000436_rgb.pngbbox0	sequence: small0 big1	success: True	combination: small0 big1	high_attention_area_without_occlussion_slc: 0.11415370157669416	area_occluded_relative_to_gtbox: 0.11415370157669416	high_attention_area_occluded_slc: 0.02255403571055654	quadrants: []
filename: frame000131_rgb.pngbbox1	sequence: big0	success: False	combination: big0	high_attention_area_without_occlussion_slc: 0.2560324367088608	area_occluded_relative_to_gtbox: 0.2560324367088608	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000173_rgb.pngbbox0	sequence: big0	success: False	combination: big0	high_attention_area_without_occlussion_slc: 0.8785518444666002	area_occluded_relative_to_gtbox: 0.8785518444666002	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000200_rgb.pngbbox0	sequence: big0	success: False	combination: big0	high_attention_area_without_occlussion_slc: 0.6440609228550829	area_occluded_relative_to_gtbox: 0.6440609228550829	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000156_rgb.pngbbox1	sequence: big0	success: False	combination: big0	high_attention_area_without_occlussion_slc: 0.46122685185185186	area_occluded_relative_to_gtbox: 0.46122685185185186	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000117_rgb.pngbbox0	sequence: big0	success: True	combination: big0	high_attention_area_without_occlussion_slc: 0.5601772441395083	area_occluded_relative_to_gtbox: 0.5601772441395083	high_attention_area_occluded_slc: 0.3335715647036402	quadrants: []
filename: frame000324_rgb.pngbbox0	sequence: big0	success: False	combination: big0	high_attention_area_without_occlussion_slc: 0.47276590767311294	area_occluded_relative_to_gtbox: 0.47276590767311294	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000489_rgb.pngbbox0	sequence: small0 big1	success: True	combination: big1	high_attention_area_without_occlussion_slc: 0.3175217087533686	area_occluded_relative_to_gtbox: 0.306966763150015	high_attention_area_occluded_slc: 0.02961872442359517	quadrants: ['4']
filename: frame000489_rgb.pngbbox0	sequence: small0 big1	success: True	combination: small0	high_attention_area_without_occlussion_slc: 0.3175217087533686	area_occluded_relative_to_gtbox: 0.010554945603353629	high_attention_area_occluded_slc: 0.3188691486176265	quadrants: ['1', '2', '3', '4']
filename: frame000489_rgb.pngbbox0	sequence: small0 big1	success: True	combination: small0 big1	high_attention_area_without_occlussion_slc: 0.3175217087533686	area_occluded_relative_to_gtbox: 0.3175217087533686	high_attention_area_occluded_slc: 0.02969358219383172	quadrants: []
filename: frame000310_rgb.pngbbox0	sequence: big0	success: False	combination: big0	high_attention_area_without_occlussion_slc: 0.28626739261947975	area_occluded_relative_to_gtbox: 0.28626739261947975	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000114_rgb.pngbbox0	sequence: big0 big1	success: True	combination: big1	high_attention_area_without_occlussion_slc: 0.3262261228704182	area_occluded_relative_to_gtbox: 0.20335570469798658	high_attention_area_occluded_slc: 0.2851316468766133	quadrants: ['4']
filename: frame000114_rgb.pngbbox0	sequence: big0 big1	success: True	combination: big0	high_attention_area_without_occlussion_slc: 0.3262261228704182	area_occluded_relative_to_gtbox: 0.12287041817243159	high_attention_area_occluded_slc: 0.27361899845121324	quadrants: ['1', '2', '3', '4']
filename: frame000114_rgb.pngbbox0	sequence: big0 big1	success: False	combination: big0 big1	high_attention_area_without_occlussion_slc: 0.3262261228704182	area_occluded_relative_to_gtbox: 0.3262261228704182	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000048_rgb.pngbbox0	sequence: big0	success: True	combination: big0	high_attention_area_without_occlussion_slc: 0.39320728291316526	area_occluded_relative_to_gtbox: 0.39320728291316526	high_attention_area_occluded_slc: 0.3171393557422969	quadrants: []
filename: frame000466_rgb.pngbbox0	sequence: small0 big1	success: True	combination: big1	high_attention_area_without_occlussion_slc: 0.20711190105181146	area_occluded_relative_to_gtbox: 0.17787056875730425	high_attention_area_occluded_slc: 0.0308847876899104	quadrants: ['4']
filename: frame000466_rgb.pngbbox0	sequence: small0 big1	success: True	combination: small0	high_attention_area_without_occlussion_slc: 0.20711190105181146	area_occluded_relative_to_gtbox: 0.029241332294507205	high_attention_area_occluded_slc: 0.1519770159719517	quadrants: ['1', '2', '3', '4']
filename: frame000466_rgb.pngbbox0	sequence: small0 big1	success: True	combination: small0 big1	high_attention_area_without_occlussion_slc: 0.20711190105181146	area_occluded_relative_to_gtbox: 0.20711190105181146	high_attention_area_occluded_slc: 0.035742111414102065	quadrants: []
filename: frame000469_rgb.pngbbox0	sequence: big0 big1	success: True	combination: big1	high_attention_area_without_occlussion_slc: 0.39819157806962685	area_occluded_relative_to_gtbox: 0.3209036898061288	high_attention_area_occluded_slc: 0.034135918282259745	quadrants: ['3', '4']
filename: frame000469_rgb.pngbbox0	sequence: big0 big1	success: True	combination: big0	high_attention_area_without_occlussion_slc: 0.39819157806962685	area_occluded_relative_to_gtbox: 0.07728788826349801	high_attention_area_occluded_slc: 0.3483166562434855	quadrants: ['1', '2', '3', '4']
filename: frame000469_rgb.pngbbox0	sequence: big0 big1	success: False	combination: big0 big1	high_attention_area_without_occlussion_slc: 0.39819157806962685	area_occluded_relative_to_gtbox: 0.39819157806962685	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000249_rgb.pngbbox0	sequence: small0 big1	success: False	combination: big1	high_attention_area_without_occlussion_slc: 0.33238299425234924	area_occluded_relative_to_gtbox: 0.3152312745187483	high_attention_area_occluded_slc: 0	quadrants: ['4']
filename: frame000249_rgb.pngbbox0	sequence: small0 big1	success: True	combination: small0	high_attention_area_without_occlussion_slc: 0.33238299425234924	area_occluded_relative_to_gtbox: 0.01715171973360095	high_attention_area_occluded_slc: 0.4136711978834048	quadrants: ['1', '2', '3', '4']
filename: frame000249_rgb.pngbbox0	sequence: small0 big1	success: False	combination: small0 big1	high_attention_area_without_occlussion_slc: 0.33238299425234924	area_occluded_relative_to_gtbox: 0.33238299425234924	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000340_rgb.pngbbox0	sequence: small0 big1	success: False	combination: big1	high_attention_area_without_occlussion_slc: 0.35283550809610537	area_occluded_relative_to_gtbox: 0.3173947755794516	high_attention_area_occluded_slc: 0	quadrants: ['4']
filename: frame000340_rgb.pngbbox0	sequence: small0 big1	success: True	combination: small0	high_attention_area_without_occlussion_slc: 0.35283550809610537	area_occluded_relative_to_gtbox: 0.03544073251665378	high_attention_area_occluded_slc: 0.1997954142860707	quadrants: ['1', '2', '3', '4']
filename: frame000340_rgb.pngbbox0	sequence: small0 big1	success: False	combination: small0 big1	high_attention_area_without_occlussion_slc: 0.35283550809610537	area_occluded_relative_to_gtbox: 0.3528355080961054	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000314_rgb.pngbbox0	sequence: big0	success: False	combination: big0	high_attention_area_without_occlussion_slc: 0.5339285714285714	area_occluded_relative_to_gtbox: 0.5339285714285714	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000051_rgb.pngbbox0	sequence: big0	success: True	combination: big0	high_attention_area_without_occlussion_slc: 0.37870168981094193	area_occluded_relative_to_gtbox: 0.37870168981094193	high_attention_area_occluded_slc: 0.4693826334281412	quadrants: []
filename: frame000240_rgb.pngbbox0	sequence: small0 big1	success: True	combination: big1	high_attention_area_without_occlussion_slc: 0.24258989310009718	area_occluded_relative_to_gtbox: 0.20575801749271136	high_attention_area_occluded_slc: 0.2923955296404276	quadrants: ['3', '4']
filename: frame000240_rgb.pngbbox0	sequence: small0 big1	success: True	combination: small0	high_attention_area_without_occlussion_slc: 0.24258989310009718	area_occluded_relative_to_gtbox: 0.03683187560738581	high_attention_area_occluded_slc: 0.17922740524781341	quadrants: ['1', '2', '3', '4']
filename: frame000240_rgb.pngbbox0	sequence: small0 big1	success: True	combination: small0 big1	high_attention_area_without_occlussion_slc: 0.24258989310009718	area_occluded_relative_to_gtbox: 0.24258989310009715	high_attention_area_occluded_slc: 0.43066083576287656	quadrants: []
filename: frame000111_rgb.pngbbox1	sequence: big0 big1	success: False	combination: big1	high_attention_area_without_occlussion_slc: 0.3025283347863993	area_occluded_relative_to_gtbox: 0.22566114501598372	high_attention_area_occluded_slc: 0	quadrants: ['4']
filename: frame000111_rgb.pngbbox1	sequence: big0 big1	success: True	combination: big0	high_attention_area_without_occlussion_slc: 0.3025283347863993	area_occluded_relative_to_gtbox: 0.07686718977041558	high_attention_area_occluded_slc: 0.3862249346120314	quadrants: ['1', '3']
filename: frame000111_rgb.pngbbox1	sequence: big0 big1	success: False	combination: big0 big1	high_attention_area_without_occlussion_slc: 0.3025283347863993	area_occluded_relative_to_gtbox: 0.3025283347863993	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000112_rgb.pngbbox1	sequence: big0	success: False	combination: big0	high_attention_area_without_occlussion_slc: 0.30808366308648955	area_occluded_relative_to_gtbox: 0.30808366308648955	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000260_rgb.pngbbox0	sequence: big0	success: False	combination: big0	high_attention_area_without_occlussion_slc: 0.5817441522290082	area_occluded_relative_to_gtbox: 0.5817441522290082	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000118_rgb.pngbbox1	sequence: big0	success: False	combination: big0	high_attention_area_without_occlussion_slc: 0.7221093372036769	area_occluded_relative_to_gtbox: 0.7221093372036769	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000326_rgb.pngbbox0	sequence: big0 big1	success: False	combination: big1	high_attention_area_without_occlussion_slc: 0.33846519102929357	area_occluded_relative_to_gtbox: 0.27178756665936155	high_attention_area_occluded_slc: 0	quadrants: ['4']
filename: frame000326_rgb.pngbbox0	sequence: big0 big1	success: True	combination: big0	high_attention_area_without_occlussion_slc: 0.33846519102929357	area_occluded_relative_to_gtbox: 0.06667762436993206	high_attention_area_occluded_slc: 0.3908064869603331	quadrants: ['1', '2', '3', '4']
filename: frame000326_rgb.pngbbox0	sequence: big0 big1	success: False	combination: big0 big1	high_attention_area_without_occlussion_slc: 0.33846519102929357	area_occluded_relative_to_gtbox: 0.3384651910292936	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000157_rgb.pngbbox0	sequence: big0	success: False	combination: big0	high_attention_area_without_occlussion_slc: 0.5751654259718776	area_occluded_relative_to_gtbox: 0.5751654259718776	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000352_rgb.pngbbox0	sequence: small0 big1 small2	success: True	combination: small2	high_attention_area_without_occlussion_slc: 0.20761215118332746	area_occluded_relative_to_gtbox: 0.05798893206169787	high_attention_area_occluded_slc: 0.27953412614309825	quadrants: ['2', '4']
filename: frame000352_rgb.pngbbox0	sequence: small0 big1 small2	success: True	combination: big1	high_attention_area_without_occlussion_slc: 0.20761215118332746	area_occluded_relative_to_gtbox: 0.09256642725381686	high_attention_area_occluded_slc: 0.46551081282624907	quadrants: ['1', '2', '4']
filename: frame000352_rgb.pngbbox0	sequence: small0 big1 small2	success: True	combination: big1 small2	high_attention_area_without_occlussion_slc: 0.20761215118332746	area_occluded_relative_to_gtbox: 0.15055535931551473	high_attention_area_occluded_slc: 0.13464029200518074	quadrants: ['4']
filename: frame000352_rgb.pngbbox0	sequence: small0 big1 small2	success: True	combination: small0	high_attention_area_without_occlussion_slc: 0.20761215118332746	area_occluded_relative_to_gtbox: 0.057056791867812706	high_attention_area_occluded_slc: 0.17494799638918324	quadrants: ['1', '2']
filename: frame000352_rgb.pngbbox0	sequence: small0 big1 small2	success: True	combination: small0 small2	high_attention_area_without_occlussion_slc: 0.20761215118332746	area_occluded_relative_to_gtbox: 0.11504572392951057	high_attention_area_occluded_slc: 0.22190823815691355	quadrants: ['2']
filename: frame000352_rgb.pngbbox0	sequence: small0 big1 small2	success: True	combination: small0 big1	high_attention_area_without_occlussion_slc: 0.20761215118332746	area_occluded_relative_to_gtbox: 0.14962321912162957	high_attention_area_occluded_slc: 0.27560932532673965	quadrants: ['1', '2']
filename: frame000352_rgb.pngbbox0	sequence: small0 big1 small2	success: True	combination: small0 big1 small2	high_attention_area_without_occlussion_slc: 0.20761215118332746	area_occluded_relative_to_gtbox: 0.20761215118332743	high_attention_area_occluded_slc: 0.023970720985909966	quadrants: []
filename: frame000441_rgb.pngbbox0	sequence: big0	success: True	combination: big0	high_attention_area_without_occlussion_slc: 0.5247938530734633	area_occluded_relative_to_gtbox: 0.5247938530734633	high_attention_area_occluded_slc: 0.0318215892053973	quadrants: []
filename: frame000084_rgb.pngbbox0	sequence: small0 big1	success: False	combination: big1	high_attention_area_without_occlussion_slc: 0.37463002114164906	area_occluded_relative_to_gtbox: 0.3440803382663848	high_attention_area_occluded_slc: 0	quadrants: ['4']
filename: frame000084_rgb.pngbbox0	sequence: small0 big1	success: False	combination: small0	high_attention_area_without_occlussion_slc: 0.37463002114164906	area_occluded_relative_to_gtbox: 0.03054968287526427	high_attention_area_occluded_slc: 0	quadrants: ['1', '2', '3', '4']
filename: frame000084_rgb.pngbbox0	sequence: small0 big1	success: False	combination: small0 big1	high_attention_area_without_occlussion_slc: 0.37463002114164906	area_occluded_relative_to_gtbox: 0.37463002114164906	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000474_rgb.pngbbox1	sequence: small0	success: True	combination: small0	high_attention_area_without_occlussion_slc: 0.018486819582334817	area_occluded_relative_to_gtbox: 0.018486819582334817	high_attention_area_occluded_slc: 0.1890986452780359	quadrants: []
filename: frame000247_rgb.pngbbox0	sequence: small0 small1 big2	success: False	combination: big2	high_attention_area_without_occlussion_slc: 0.2548751766368347	area_occluded_relative_to_gtbox: 0.2106217616580311	high_attention_area_occluded_slc: 0	quadrants: ['1', '3', '4']
filename: frame000247_rgb.pngbbox0	sequence: small0 small1 big2	success: True	combination: small1	high_attention_area_without_occlussion_slc: 0.2548751766368347	area_occluded_relative_to_gtbox: 0.03188883655204899	high_attention_area_occluded_slc: 0.521855864342911	quadrants: ['1', '2', '3', '4']
filename: frame000247_rgb.pngbbox0	sequence: small0 small1 big2	success: False	combination: small1 big2	high_attention_area_without_occlussion_slc: 0.2548751766368347	area_occluded_relative_to_gtbox: 0.24251059821008009	high_attention_area_occluded_slc: 0	quadrants: ['3', '4']
filename: frame000247_rgb.pngbbox0	sequence: small0 small1 big2	success: True	combination: small0	high_attention_area_without_occlussion_slc: 0.2548751766368347	area_occluded_relative_to_gtbox: 0.012364578426754593	high_attention_area_occluded_slc: 0.45565237870937353	quadrants: ['1', '2', '3', '4']
filename: frame000247_rgb.pngbbox0	sequence: small0 small1 big2	success: False	combination: small0 big2	high_attention_area_without_occlussion_slc: 0.2548751766368347	area_occluded_relative_to_gtbox: 0.22298634008478568	high_attention_area_occluded_slc: 0	quadrants: ['1', '3']
filename: frame000247_rgb.pngbbox0	sequence: small0 small1 big2	success: True	combination: small0 small1	high_attention_area_without_occlussion_slc: 0.2548751766368347	area_occluded_relative_to_gtbox: 0.04425341497880358	high_attention_area_occluded_slc: 0.505016486104569	quadrants: ['1', '2', '3', '4']
filename: frame000247_rgb.pngbbox0	sequence: small0 small1 big2	success: False	combination: small0 small1 big2	high_attention_area_without_occlussion_slc: 0.2548751766368347	area_occluded_relative_to_gtbox: 0.2548751766368347	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000155_rgb.pngbbox1	sequence: big0	success: False	combination: big0	high_attention_area_without_occlussion_slc: 0.7111842105263158	area_occluded_relative_to_gtbox: 0.7111842105263158	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000440_rgb.pngbbox0	sequence: small0 big1	success: True	combination: big1	high_attention_area_without_occlussion_slc: 0.20821379781420765	area_occluded_relative_to_gtbox: 0.19626024590163935	high_attention_area_occluded_slc: 0.21530054644808744	quadrants: ['4']
filename: frame000440_rgb.pngbbox0	sequence: small0 big1	success: True	combination: small0	high_attention_area_without_occlussion_slc: 0.20821379781420765	area_occluded_relative_to_gtbox: 0.011953551912568305	high_attention_area_occluded_slc: 0.30285177595628415	quadrants: ['1', '2', '3', '4']
filename: frame000440_rgb.pngbbox0	sequence: small0 big1	success: True	combination: small0 big1	high_attention_area_without_occlussion_slc: 0.20821379781420765	area_occluded_relative_to_gtbox: 0.20821379781420765	high_attention_area_occluded_slc: 0.25531079234972676	quadrants: []
filename: frame000365_rgb.pngbbox0	sequence: small0 big1	success: False	combination: big1	high_attention_area_without_occlussion_slc: 0.2522053110288404	area_occluded_relative_to_gtbox: 0.20533388180447004	high_attention_area_occluded_slc: 0	quadrants: ['3', '4']
filename: frame000365_rgb.pngbbox0	sequence: small0 big1	success: True	combination: small0	high_attention_area_without_occlussion_slc: 0.2522053110288404	area_occluded_relative_to_gtbox: 0.0468714292243704	high_attention_area_occluded_slc: 0.30232186114539056	quadrants: ['1', '2', '3', '4']
filename: frame000365_rgb.pngbbox0	sequence: small0 big1	success: False	combination: small0 big1	high_attention_area_without_occlussion_slc: 0.2522053110288404	area_occluded_relative_to_gtbox: 0.2522053110288405	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000506_rgb.pngbbox0	sequence: big0	success: True	combination: big0	high_attention_area_without_occlussion_slc: 0.3873273682163003	area_occluded_relative_to_gtbox: 0.3873273682163003	high_attention_area_occluded_slc: 0.10588082733579719	quadrants: []
filename: frame000438_rgb.pngbbox0	sequence: small0 big1	success: True	combination: big1	high_attention_area_without_occlussion_slc: 0.10705255377912631	area_occluded_relative_to_gtbox: 0.06453495156961139	high_attention_area_occluded_slc: 0.016299062512156223	quadrants: ['1', '2']
filename: frame000438_rgb.pngbbox0	sequence: small0 big1	success: True	combination: small0	high_attention_area_without_occlussion_slc: 0.10705255377912631	area_occluded_relative_to_gtbox: 0.04251760220951492	high_attention_area_occluded_slc: 0.04697164196522348	quadrants: ['1', '3']
filename: frame000438_rgb.pngbbox0	sequence: small0 big1	success: True	combination: small0 big1	high_attention_area_without_occlussion_slc: 0.10705255377912631	area_occluded_relative_to_gtbox: 0.10705255377912631	high_attention_area_occluded_slc: 0.014781966001478197	quadrants: []
